Distance_(pixels),Gray_Value
1222,1077.250
1223,1080.250
1224,1077.250
1225,1078.500
1226,1083.750
1227,1078.750
1228,1082.250
1229,1084.750
1230,1075.500
1231,1076.000
1232,1085.500
1233,1086.250
1234,1091.000
1235,1099.500
1236,1107.250
1237,1116.000
1238,1133.500
1239,1162.500
1240,1187.000
1241,1209.750
1242,1266.750
1243,1380.500
1244,1550.500
1245,1798.750
1246,2090.250
1247,2347.250
1248,2540.500
1249,2626.000
1250,2654.750
1251,2709.500
1252,2705.250
1253,2528.250
1254,2183.250
1255,1793.250
1256,1489.000
1257,1285.500
1258,1181.000
1259,1131.000
1260,1088.500
1261,1072.250
1262,1066.500
1263,1062.750
1264,1064.750
1265,1066.500
1266,1057.750
1267,1047.500
1268,1044.250
1269,1049.750
1270,1048.250
1271,1044.750
1272,1039.500
1273,1041.000
1274,1049.250
1275,1049.000
1276,1043.250
1277,1039.500
1278,1043.750
1279,1051.250
1280,1047.750
1281,1049.500
1282,1047.500
1283,1047.250
1284,1049.000
1285,1037.750
1286,1041.000
1287,1043.000
1288,1036.000
1289,1033.250
1290,1047.250
1291,1052.500
1292,1047.250
1293,1051.000
1294,1045.750
1295,1034.750
1296,1036.500
1297,1042.000
1298,1046.750
1299,1052.750
1300,1045.750
1301,1042.500
1302,1040.750
1303,1041.750
1304,1044.250
1305,1038.000
1306,1039.000
1307,1039.250
1308,1037.750
1309,1041.500
1310,1041.750
1311,1036.750
1312,1036.750
1313,1041.500
1314,1037.000
1315,1032.750
1316,1028.250
1317,1027.500
1318,1040.000
1319,1035.250
1320,1039.500
1321,1040.750
1322,1038.750
1323,1053.250
1324,1048.500
1325,1042.500
1326,1041.250
1327,1038.750
1328,1041.750
1329,1032.000
1330,1028.250
1331,1043.500
1332,1037.500
1333,1030.000
1334,1032.750
1335,1029.250
1336,1028.750
1337,1033.500
1338,1037.750
1339,1039.500
1340,1033.250
1341,1038.000
1342,1039.000
1343,1033.750
1344,1047.000
1345,1048.750
1346,1046.250
1347,1040.750
1348,1049.000
1349,1055.250
1350,1040.750
1351,1044.750
1352,1041.000
1353,1033.250
1354,1038.000
1355,1044.750
1356,1046.250
1357,1039.750
1358,1039.750
1359,1040.250
1360,1044.000
1361,1047.250
1362,1041.750
1363,1039.250
1364,1035.000
1365,1035.000
1366,1039.500
1367,1047.750
1368,1051.500
1369,1045.250
1370,1037.750
1371,1041.000
1372,1044.500
1373,1042.250
1374,1050.750
1375,1053.000
1376,1036.250
1377,1032.250
1378,1038.500
1379,1032.250
1380,1035.000
1381,1038.000
1382,1045.250
1383,1043.500
1384,1030.500
1385,1043.750
1386,1051.250
1387,1044.750
1388,1043.750
1389,1042.250
1390,1041.500
1391,1034.250
1392,1034.000
1393,1036.500
1394,1043.250
1395,1048.500
1396,1038.750
1397,1039.500
1398,1034.000
1399,1030.500
1400,1042.500
1401,1047.000
1402,1035.750
1403,1029.000
1404,1034.000
1405,1031.500
1406,1032.500
1407,1034.000
1408,1036.750
1409,1043.250
1410,1042.500
1411,1032.500
1412,1033.250
1413,1046.000
1414,1045.250
1415,1037.500
1416,1040.000
1417,1044.500
1418,1045.250
1419,1045.750
1420,1038.500
1421,1037.250
1422,1045.000
1423,1042.000
1424,1038.750
1425,1041.000
1426,1034.000
1427,1035.750
1428,1043.000
1429,1037.500
1430,1036.750
1431,1033.250
1432,1032.500
1433,1031.750
1434,1029.000
1435,1029.000
1436,1028.250
1437,1033.750
1438,1034.500
1439,1037.750
1440,1040.250
1441,1034.750
1442,1040.000
1443,1043.000
1444,1035.750
1445,1032.500
1446,1030.500
1447,1042.500
1448,1042.000
1449,1034.500
1450,1047.500
1451,1055.000
1452,1050.500
1453,1044.250
1454,1049.000
1455,1048.000
1456,1040.750
1457,1039.500
1458,1033.000
1459,1030.250
1460,1035.500
1461,1036.500
1462,1031.500
1463,1039.750
1464,1035.750
1465,1033.250
1466,1033.500
1467,1026.500
1468,1027.500
1469,1035.250
1470,1043.000
1471,1041.500
1472,1044.000
1473,1043.500
1474,1041.500
1475,1036.250
1476,1039.500
1477,1040.500
1478,1023.500
1479,1026.000
1480,1035.000
1481,1036.000
1482,1039.000
1483,1030.000
1484,1027.250
1485,1025.250
1486,1038.250
1487,1046.750
1488,1043.750
1489,1051.250
1490,1047.750
1491,1039.750
1492,1031.000
1493,1029.500
1494,1032.750
1495,1035.500
1496,1042.000
1497,1039.750
1498,1040.500
1499,1046.500
1500,1032.250
1501,1031.000
1502,1044.500
1503,1037.000
1504,1026.500
1505,1032.500
1506,1042.250
1507,1028.750
1508,1016.750
1509,1030.000
1510,1038.000
1511,1042.500
1512,1043.500
1513,1049.500
1514,1046.250
1515,1041.250
1516,1037.500
1517,1036.500
1518,1048.500
1519,1047.500
1520,1042.000
1521,1038.500
1522,1035.500
1523,1033.000
1524,1040.000
1525,1035.250
1526,1028.500
1527,1033.000
1528,1033.750
1529,1033.750
